POI_ID,Name,City,Type,Category,Latitude,Longitude,Cost_LKR,Time_Mins,Interest_Beach,Interest_Nature,Interest_History,Interest_Religious
1289,Navro Beach Resort Dining,Panadura,Restaurant,Fine Dining,6.71,79.896,4500,90,1,0,0,0.0
1290,The Fab Panadura,Panadura,Restaurant,Cafe,6.713,79.905,1000,45,0,0,0,0.0
1291,Kelani River Boat Ride,Kelaniya,Activity,Leisure,6.9525,79.9105,2500,60,0,1,0,0.0
1292,Guruge Park Amusement Rides,Ja-Ela,Activity,Fun-time,7.0425,79.8975,2000,120,0,0,0,0.0
1293,Muthurajawela Boat Safari,Ja-Ela,Activity,Leisure,7.086,79.887,3500,150,0,1,0,0.0
1294,Reality Plaza Shopping,Ja-Ela,Activity,Shopping,7.081,79.894,0,90,0,0,0,0.0
1295,Arpico Supercentre Shopping,Wattala,Activity,Shopping,6.987,79.889,0,60,0,0,0,0.0
1296,K-Zone Shopping Mall,Moratuwa,Activity,Shopping,6.7815,79.8775,0,120,0,0,0,0.0
1297,Moratuwa Wood Carving Workshop,Moratuwa,Activity,Workshops,6.785,79.885,1500,90,0,0,1,0.0
1298,Bolgoda Lake Boat Ride,Moratuwa,Activity,Leisure,6.796,79.901,3000,120,0,1,0,0.0
1299,Water Sports at Bolgoda,Panadura,Activity,Fun-time,6.736,79.911,4000,120,0,1,0,0.0
1300,Panadura Market Walk,Panadura,Activity,Shopping,6.7145,79.9065,0,60,0,0,1,0.0
1301,Kachchimalai Mosque,Beruwala,Landmark,Mosque,6.4745,79.9802,0,45,1,0,1,1.0
1302,Barberyn Island Lighthouse,Beruwala,Landmark,Monument,6.4633,79.9768,2000,90,1,1,1,0.0
1303,Beruwala Fish Harbour,Beruwala,Landmark,Market,6.477,79.9825,0,60,1,0,1,0.0
1304,Brief Garden by Bevis Bawa,Beruwala,Landmark,Park,6.4251,80.0152,2000,120,0,1,1,0.0
1305,Kande Viharaya Temple,Aluthgama,Landmark,Temple,6.4468,79.9986,0,90,0,0,1,1.0
1306,Kaluwamodara Bridge,Aluthgama,Landmark,Viewpoint,6.442,79.9975,0,15,0,1,1,0.0
1307,Bentota River Mouth,Aluthgama,Landmark,Nature,6.4295,79.9942,0,45,1,1,0,0.0
1308,Sea Turtle Conservation Project,Kosgoda,Landmark,Nature,6.3352,80.0305,1500,60,1,1,0,0.0
1309,Victor Hasselblad Turtle Hatchery,Kosgoda,Landmark,Nature,6.3385,80.0282,1000,60,1,1,0,0.0
1310,Kosgoda Beach,Kosgoda,Landmark,Beach,6.336,80.027,0,120,1,1,0,0.0
1311,Ahungalla Beach,Ahungalla,Landmark,Beach,6.3105,80.0355,0,180,1,1,0,0.0
1312,Ahungalla Sea Turtle Hatchery,Ahungalla,Landmark,Nature,6.305,80.038,1000,45,1,1,0,0.0
1313,Galagoda Sailatalaramaya Viharaya,Ahungalla,Landmark,Temple,6.2735,80.078,0,45,0,0,1,1.0
1314,Madu Ganga Estuary,Ahungalla,Landmark,Nature,6.28,80.06,0,60,0,1,0,0.0
1315,Moragalla Beach,Beruwala,Landmark,Beach,6.452,79.985,0,120,1,1,0,0.0
1316,Sapugoda Sri Maha Viharaya,Beruwala,Landmark,Temple,6.47,79.995,0,45,0,0,1,1.0
1317,Aluthgama Clock Tower,Aluthgama,Landmark,Monument,6.4355,79.998,0,10,0,0,0,0.0
1318,Sri Kalyanaramaya Temple,Aluthgama,Landmark,Temple,6.432,80.005,0,30,0,0,1,1.0
1319,Duwa Temple,Kosgoda,Landmark,Temple,6.35,80.04,0,30,0,0,0,1.0
1320,Urulasmulla Temple,Kosgoda,Landmark,Temple,6.325,80.05,0,30,0,0,0,1.0
1321,Nape Temple,Ahungalla,Landmark,Temple,6.315,80.045,0,30,0,0,0,1.0
1322,Welikanda Temple,Ahungalla,Landmark,Temple,6.295,80.055,0,30,0,0,0,1.0
1323,Bentota Ganga Viewpoint,Aluthgama,Landmark,Viewpoint,6.431,79.9995,0,20,0,1,0,0.0
1324,Beruwala Lighthouse View,Beruwala,Landmark,Viewpoint,6.475,79.978,0,30,1,1,0,0.0
1325,Kosgoda Estuary,Kosgoda,Landmark,Nature,6.342,80.032,0,60,1,1,0,0.0
1326,The Palms Restaurant,Beruwala,Restaurant,Fine Dining,6.458,79.984,4500,90,1,0,0,0.0
1327,Fresh Seafood Restaurant,Beruwala,Restaurant,Seafood,6.476,79.9815,3500,90,1,0,0,0.0
1328,Perera and Sons Aluthgama,Aluthgama,Restaurant,Cafe,6.435,79.9985,800,30,0,0,0,0.0
1329,Machan Aluthgama,Aluthgama,Restaurant,Local,6.437,79.999,2500,60,0,0,0,0.0
1330,Sasika Restaurant,Aluthgama,Restaurant,Local,6.433,79.9975,1500,45,0,0,0,0.0
1331,Oasis Restaurant,Kosgoda,Restaurant,Local,6.334,80.0315,2000,60,0,0,0,0.0
1332,Kosgoda Beach Restaurant,Kosgoda,Restaurant,Seafood,6.3355,80.0275,3000,90,1,0,0,0.0
1333,Heritance Ahungalla Dining,Ahungalla,Restaurant,Fine Dining,6.312,80.035,6500,120,1,0,0,0.0
1334,White Heaven Restaurant,Ahungalla,Restaurant,Local,6.308,80.0385,2500,60,1,0,0,0.0
1335,Saffron & Blue Restaurant,Kosgoda,Restaurant,Fine Dining,6.329,80.031,5500,120,1,0,0,0.0
1336,Sunshine Restaurant,Beruwala,Restaurant,Seafood,6.455,79.986,3000,90,1,0,0,0.0
1337,Malli's Seafood,Aluthgama,Restaurant,Seafood,6.4325,79.997,3500,90,1,0,0,0.0
1338,Golden Grill,Aluthgama,Restaurant,Fine Dining,6.429,79.9955,5000,120,0,0,0,0.0
1339,Fisherman's Wharf,Beruwala,Restaurant,Seafood,6.4765,79.982,4000,90,1,0,0,0.0
1340,Cafe J Aluthgama,Aluthgama,Restaurant,Cafe,6.436,79.998,1800,45,0,0,0,0.0
1341,Boat Trip on Bentota River,Aluthgama,Activity,Leisure,6.43,79.999,3500,120,0,1,0,0.0
1342,Beruwala Gem Market Walk,Beruwala,Activity,Shopping,6.4755,79.991,0,90,0,0,1,0.0
1343,Turtle Releasing Experience,Kosgoda,Activity,Fun-time,6.3352,80.0305,2500,45,1,1,0,0.0
1344,Ahungalla Village Cycling,Ahungalla,Activity,Leisure,6.31,80.036,2000,150,0,1,0,0.0
1345,Confifi Marina Water Sports,Beruwala,Activity,Fun-time,6.457,79.9845,6000,120,1,1,0,0.0
1346,Aluthgama Weekly Fair,Aluthgama,Activity,Shopping,6.438,79.9995,0,90,0,0,0,0.0
1347,Cinnamon Peeling Workshop,Kosgoda,Activity,Workshops,6.34,80.045,1500,90,0,1,1,0.0
1348,Traditional Mask Carving,Ahungalla,Activity,Workshops,6.29,80.065,2500,120,0,0,1,0.0
1349,Ayurveda Spa Experience,Beruwala,Activity,Leisure,6.46,79.983,7000,120,0,0,0,0.0
1350,Mask & Puppet Museum Visit,Ahungalla,Activity,Leisure,6.275,80.075,500,60,0,0,1,0.0
1351,Talpe Natural Rock Pools,Talpe,Landmark,Nature,5.9892,80.2789,0,60,1,1,0,0.0
1352,Ahangama Stilt Fishermen,Ahangama,Landmark,Viewpoint,5.9725,80.3622,500,30,1,0,1,0.0
1353,Matara Star Fort,Matara,Landmark,Museum,5.9472,80.5458,500,60,0,0,1,0.0
1354,Paravi Duwa Temple,Matara,Landmark,Temple,5.9423,80.5485,0,45,1,0,1,1.0
1355,Mulkirigala Raja Maha Vihara,Tangalle,Landmark,Temple,6.1189,80.7395,500,90,0,1,1,1.0
1356,Hummanya Blow Hole,Tangalle,Landmark,Nature,5.9964,80.7103,250,45,1,1,0,0.0
1357,Dondra Head Lighthouse,Matara,Landmark,Monument,5.9214,80.5898,500,45,1,0,1,0.0
1358,Goyambokka Beach,Tangalle,Landmark,Beach,6.0155,80.776,0,120,1,1,0,0.0
1359,Rekawa Turtle Sanctuary,Tangalle,Landmark,Nature,6.046,80.852,1500,90,1,1,0,0.0
1360,Kataluva Purana Vihara,Ahangama,Landmark,Temple,5.9925,80.32,0,45,0,0,1,1.0
1361,Weherahena Poorwarama Temple,Matara,Landmark,Temple,5.961,80.575,0,60,0,0,1,1.0
1362,Madiha Beach,Matara,Landmark,Beach,5.939,80.51,0,120,1,1,0,0.0
1363,Tangalle Lagoon,Tangalle,Landmark,Nature,6.027,80.799,0,60,0,1,0,0.0
1364,Parewella Natural Swimming Area,Tangalle,Landmark,Beach,6.0202,80.7935,0,90,1,1,0,0.0
1365,Medaketiya Beach,Tangalle,Landmark,Beach,6.031,80.805,0,120,1,1,0,0.0
1366,Koggala Lake,Ahangama,Landmark,Lake,5.99,80.31,0,120,0,1,0,0.0
1367,Polhena Beach,Matara,Landmark,Beach,5.9372,80.5218,0,120,1,1,0,0.0
1368,Old Dutch Market Matara,Matara,Landmark,Historic,5.9452,80.545,0,30,0,0,1,0.0
1369,Matara Bodhiya,Matara,Landmark,Temple,5.9455,80.5435,0,30,0,0,0,1.0
1370,Wewurukannala Vihara,Tangalle,Landmark,Temple,5.989,80.686,200,60,0,0,1,1.0
1371,Hiriketiya Bay Viewpoint,Tangalle,Landmark,Viewpoint,5.965,80.6815,0,30,1,1,0,0.0
1372,Handunugoda Tea Estate,Ahangama,Landmark,Historic,6.01,80.33,1000,90,0,1,1,0.0
1373,Silent Beach,Tangalle,Landmark,Beach,6.0095,80.758,0,120,1,1,0,0.0
1374,Tangalle Fort,Tangalle,Landmark,Historic,6.0232,80.7915,0,30,0,0,1,0.0
1375,Rumassala South View,Talpe,Landmark,Viewpoint,6.015,80.25,0,45,1,1,0,0.0
1376,The Social,Talpe,Restaurant,Cafe,5.991,80.275,2500,60,0,0,0,0.0
1377,Marshmello Cafe,Ahangama,Restaurant,Cafe,5.971,80.365,2000,60,0,0,0,0.0
1378,Cactus Ahangama,Restaurant,Asian,5.9680,80.375,3500.0,90,1,0,0,0,
1379,The Dutchman's Street,Matara,Restaurant,Fine Dining,5.943,80.546,4500,120,1,0,1,0.0
1380,Ceylon Curry House,Matara,Restaurant,Local,5.948,80.544,1500,60,0,0,0,0.0
1381,The Cavern,Tangalle,Restaurant,Seafood,6.015,80.778,4000,90,1,0,0,0.0
1382,Cactus Tangalle,Restaurant,International,6.0250,80.801,3500.0,90,1,0,0,0,
1383,Amanwella Dining,Tangalle,Restaurant,Fine Dining,6.008,80.762,15000,120,1,0,0,0.0
1384,Little Tuna Sushi,Ahangama,Restaurant,Japanese,5.972,80.364,4000,90,0,0,0,0.0
1385,Abba's Beach Restaurant,Matara,Restaurant,Seafood,5.938,80.523,3000,90,1,0,0,0.0
1386,Dream Family Restaurant,Tangalle,Restaurant,Local,6.028,80.806,1800,60,0,0,0,0.0
1387,Wijaya Beach Restaurant,Talpe,Restaurant,Fine Dining,6.002,80.262,5000,120,1,0,0,0.0
1388,Trax Ahangama,Restaurant,Cafe,5.9740,80.361,2500.0,90,0,0,0,0,
1389,Swell Cafe,Ahangama,Restaurant,Cafe,5.9695,80.371,2200,60,0,0,0,0.0
1390,Mangrove Chalets Dining,Tangalle,Restaurant,Local,6.035,80.815,2500,90,0,1,0,0.0
1391,Surfing at Ahangama,Ahangama,Activity,Fun-time,5.97,80.365,4000,120,1,1,0,0.0
1392,Tangalle Lagoon Canoeing,Tangalle,Activity,Leisure,6.0275,80.8,3000,90,0,1,0,0.0
1393,Koggala Folk Museum Tour,Ahangama,Activity,Leisure,5.9908,80.306,1000,90,0,0,1,0.0
1394,Matara City Shopping Walk,Matara,Activity,Shopping,5.946,80.542,0,120,0,0,0,0.0
1395,Rekawa Night Turtle Watching,Tangalle,Activity,Leisure,6.046,80.852,3000,120,1,1,0,0.0
1396,Surf School Hiriketiya,Tangalle,Activity,Fun-time,5.966,80.683,4500,120,1,1,0,0.0
1397,Traditional Cooking with Kumari,Ahangama,Activity,Workshops,5.975,80.368,4000,180,0,0,0,0.0
1398,Talpe Bike Tour,Talpe,Activity,Leisure,5.989,80.279,2500,180,0,1,0,0.0
1399,Matara Gem and Jewelry Visit,Matara,Activity,Shopping,5.9485,80.543,0,60,0,0,1,0.0
1400,Whale Watching from Mirissa (Access from Matara),Matara,Activity,Fun-time,5.948,80.453,12000,300,1,1,0,0.0
1401,Lipton's Seat,Haputale,Landmark,Viewpoint,6.7794,81.0181,500,90,0,1,1,0.0
1402,Adisham Bungalow,Haputale,Landmark,Historic,6.7758,80.9347,500,60,0,1,1,1.0
1403,Diyaluma Falls,Haputale,Landmark,Nature,6.7212,81.0298,0,120,0,1,0,0.0
1404,Bambarakanda Falls,Belihuloya,Landmark,Nature,6.7733,80.835,0,120,0,1,0,0.0
1405,Muthiyangana Raja Maha Viharaya,Badulla,Landmark,Temple,6.9892,81.0544,0,60,0,0,1,1.0
1406,Dunhinda Falls,Badulla,Landmark,Nature,7.0161,81.0633,200,90,0,1,0,0.0
1407,Dhowa Rock Temple,Bandarawela,Landmark,Temple,6.8202,81.0261,0,45,0,0,1,1.0
1408,Bogoda Wooden Bridge,Badulla,Landmark,Historic,6.9295,81.0102,0,45,0,1,1,0.0
1409,St. Benedict's Monastery,Haputale,Landmark,Church,6.7755,80.935,0,30,0,0,1,1.0
1410,Surathali Ella,Belihuloya,Landmark,Nature,6.7235,80.8405,0,45,0,1,0,0.0
1411,Pahanthudawa Waterfall,Belihuloya,Landmark,Nature,6.716,80.785,0,60,0,1,0,0.0
1412,Idalgashinna Railway Station,Haputale,Landmark,Historic,6.7844,80.8925,0,45,0,1,1,0.0
1413,Haputale Gap,Haputale,Landmark,Viewpoint,6.7675,80.95,0,30,0,1,0,0.0
1414,Porawagala Viewpoint,Bandarawela,Landmark,Viewpoint,6.818,81.022,0,45,0,1,0,0.0
1415,Kandapola Tea Estate,Badulla,Landmark,Historic,6.98,81.06,0,60,0,1,1,0.0
1416,St. Mark's Church,Badulla,Landmark,Church,6.988,81.056,0,30,0,0,1,1.0
1417,Badulla Clock Tower,Badulla,Landmark,Monument,6.9888,81.0565,0,15,0,0,1,0.0
1418,Bandarawela Hotel Garden,Bandarawela,Landmark,Park,6.8315,80.9875,0,30,0,1,1,0.0
1419,Demodara Railway Loop,Badulla,Landmark,Historic,6.9006,81.0617,0,60,0,1,1,0.0
1420,Nonpareil Estate Viewpoint,Belihuloya,Landmark,Viewpoint,6.745,80.795,0,90,0,1,1,0.0
1421,Sabaragamuwa University View,Belihuloya,Landmark,Viewpoint,6.7125,80.7905,0,30,0,1,0,0.0
1422,Rawana Ella (Upper Falls),Haputale,Landmark,Nature,6.755,80.985,0,60,0,1,1,0.0
1423,Catherine's Seat,Haputale,Landmark,Viewpoint,6.778,80.96,0,45,0,1,1,0.0
1424,Haldummulla Ancient Fort,Haputale,Landmark,Historic,6.715,80.885,0,60,0,1,1,0.0
1425,Kataragama Devalaya Badulla,Badulla,Landmark,Temple,6.985,81.055,0,30,0,0,1,1.0
1426,Bandarawela Hotel Restaurant,Bandarawela,Restaurant,Fine Dining,6.8314,80.9872,4000,90,0,0,1,0.0
1427,Risara Bakers,Haputale,Restaurant,Local,6.7678,80.9515,800,45,0,0,0,0.0
1428,Hyacinth Cafe,Bandarawela,Restaurant,Cafe,6.8305,80.9865,1500,60,0,0,0,0.0
1429,Belihuloya Rest House,Belihuloya,Restaurant,Local,6.7165,80.7865,2500,90,0,1,1,0.0
1430,Vimukthi Family Restaurant,Badulla,Restaurant,Local,6.989,81.057,1200,60,0,0,0,0.0
1431,Logos Cafe,Haputale,Restaurant,Cafe,6.768,80.951,1800,60,0,0,0,0.0
1432,The Tea Garden,Bandarawela,Restaurant,Cafe,6.833,80.989,2000,60,0,1,0,0.0
1433,River Garden Resort Restaurant,Belihuloya,Restaurant,Fine Dining,6.717,80.788,4500,90,0,1,0,0.0
1434,Hotel Mount Feast Dining,Haputale,Restaurant,Local,6.766,80.953,2200,60,0,1,0,0.0
1435,Orient Hotel Restaurant,Bandarawela,Restaurant,Fine Dining,6.832,80.988,3500,90,0,0,0,0.0
1436,Sithara Hotel,Badulla,Restaurant,Local,6.9875,81.0555,1000,45,0,0,0,0.0
1437,Aman Food Court,Badulla,Restaurant,Local,6.991,81.058,1200,45,0,0,0,0.0
1438,Olympic Hotel,Haputale,Restaurant,Local,6.7675,80.9512,1000,45,0,0,0,0.0
1439,Nightingale Cafe,Bandarawela,Restaurant,Cafe,6.829,80.985,1500,60,0,0,0,0.0
1440,Water's Edge Belihuloya,Belihuloya,Restaurant,Local,6.7155,80.7845,1800,60,0,1,0,0.0
1441,Canoeing in Samanalawewa,Belihuloya,Activity,Leisure,6.685,80.795,4500,120,0,1,0,0.0
1442,Tea Plucking Experience at Dambatenne,Haputale,Activity,Workshops,6.779,80.995,1500,90,0,1,1,0.0
1443,Badulla Town Market Walk,Badulla,Activity,Shopping,6.9895,81.056,0,60,0,0,0,0.0
1444,Hike to Idalgashinna,Haputale,Activity,Fun-time,6.784,80.892,0,180,0,1,0,0.0
1445,Diyaluma Upper Pool Trek,Haputale,Activity,Fun-time,6.722,81.0305,0,180,0,1,0,0.0
1446,Bandarawela Sunday Fair,Bandarawela,Activity,Shopping,6.831,80.986,0,90,0,0,0,0.0
1447,River Bathing Belihuloya,Belihuloya,Activity,Leisure,6.716,80.785,0,60,0,1,0,0.0
1448,Railway Trekking (Badulla to Ella),Badulla,Activity,Fun-time,6.989,81.054,0,240,0,1,1,0.0
1449,Bird Watching in Tangamale,Haputale,Activity,Leisure,6.775,80.93,0,120,0,1,0,0.0
1450,Pottery Workshop Belihuloya,Belihuloya,Activity,Workshops,6.71,80.78,2000,90,0,0,1,0.0
1451,Ramboda Falls,Ramboda,Landmark,Nature,7.0435,80.6765,0,60,0,1,0,0.0
1452,Sri Bhakta Hanuman Temple,Ramboda,Landmark,Temple,7.0423,80.6695,0,45,0,0,1,1.0
1453,Ramboda Tunnel,Ramboda,Landmark,Historic,7.0465,80.6725,0,10,0,0,1,0.0
1454,Kotmale Reservoir Viewpoint,Ramboda,Landmark,Viewpoint,7.051,80.665,0,30,0,1,0,0.0
1455,Chariot Path of King Ravana,Ramboda,Landmark,Historic,7.018,80.72,0,180,0,1,1,0.0
1456,Gerandi Ella,Ramboda,Landmark,Nature,7.062,80.668,0,90,0,1,0,0.0
1457,Puna Ella,Ramboda,Landmark,Nature,7.045,80.678,0,45,0,1,0,0.0
1458,Kondagala Mountain,Ramboda,Landmark,Viewpoint,7.025,80.71,0,150,0,1,0,0.0
1459,Kelani River,Kitulgala,Landmark,Nature,6.992,80.415,0,60,0,1,0,0.0
1460,Belilena Cave,Kitulgala,Landmark,Historic,7.0125,80.4355,500,90,0,1,1,0.0
1461,Makandawa Forest Reserve,Kitulgala,Landmark,Park,6.985,80.42,1000,180,0,1,0,0.0
1462,Kitulgala Suspension Bridge,Kitulgala,Landmark,Monument,6.9915,80.418,0,20,0,1,0,0.0
1463,Aberdeen Falls,Kitulgala,Landmark,Nature,6.945,80.505,0,120,0,1,0,0.0
1464,Laxapana Falls,Kitulgala,Landmark,Nature,6.899,80.498,0,120,0,1,0,0.0
1465,Bridge on the River Kwai Site,Kitulgala,Landmark,Historic,6.988,80.412,0,45,0,1,1,0.0
1466,Sinharaja Forest Reserve (Pitadeniya),Deniyaya,Landmark,Park,6.386,80.536,2500,240,0,1,0,0.0
1467,Patna Division Viewpoint,Deniyaya,Landmark,Viewpoint,6.368,80.595,200,60,0,1,0,0.0
1468,Hathmale Ella,Deniyaya,Landmark,Nature,6.345,80.575,0,60,0,1,0,0.0
1469,Gatabaruwa Raja Maha Vihara,Deniyaya,Landmark,Temple,6.295,80.565,0,60,0,0,1,1.0
1470,Deniyaya Clock Tower,Deniyaya,Landmark,Monument,6.3425,80.5615,0,15,0,0,1,0.0
1471,Beverley Tea Estate Viewpoint,Deniyaya,Landmark,Viewpoint,6.375,80.585,0,45,0,1,1,0.0
1472,Arnuwa Waterfall,Deniyaya,Landmark,Nature,6.355,80.54,0,60,0,1,0,0.0
1473,Sathmala Ella,Deniyaya,Landmark,Nature,6.332,80.612,0,90,0,1,0,0.0
1474,Brahmana Ella,Deniyaya,Landmark,Nature,6.382,80.552,0,60,0,1,0,0.0
1475,Sinharaja Information Centre,Deniyaya,Landmark,Museum,6.341,80.56,0,30,0,1,1,0.0
1476,Ramboda Falls Hotel Restaurant,Ramboda,Restaurant,Fine Dining,7.0438,80.6755,4500,90,0,1,0,0.0
1477,Blue Field Tea Garden Restaurant,Ramboda,Restaurant,Cafe,7.027,80.627,2500,60,0,1,1,0.0
1478,Thuruliya Tea Cafe,Ramboda,Restaurant,Cafe,7.038,80.665,1800,45,0,1,0,0.0
1479,River Side Restaurant,Kitulgala,Restaurant,Local,6.9935,80.4135,1500,60,0,1,0,0.0
1480,Plantation Hotel Dining,Kitulgala,Restaurant,Fine Dining,6.991,80.417,4000,90,0,1,0,0.0
1481,Kitulgala Rest House,Kitulgala,Restaurant,Local,6.9925,80.4145,2000,60,0,1,1,0.0
1482,Royal River Resort Restaurant,Kitulgala,Restaurant,Fine Dining,6.985,80.425,5000,120,0,1,0,0.0
1483,White Water Curry House,Kitulgala,Restaurant,Local,6.9945,80.412,1200,45,0,0,0,0.0
1484,Deniyaya Rest House,Deniyaya,Restaurant,Local,6.3435,80.5625,1800,60,0,0,1,0.0
1485,Rainforest Eco Lodge Dining,Deniyaya,Restaurant,Fine Dining,6.372,80.592,6000,120,0,1,0,0.0
1486,Sinharaja Forest Gate Cafe,Deniyaya,Restaurant,Cafe,6.3855,80.5355,1500,60,0,1,0,0.0
1487,Deniyaya Food Court,Deniyaya,Restaurant,Local,6.342,80.561,1000,45,0,0,0,0.0
1488,Tea Breeze Deniyaya,Deniyaya,Restaurant,Cafe,6.344,80.563,1200,45,0,1,0,0.0
1489,The Tea Hills Ramboda,Ramboda,Restaurant,Cafe,7.041,80.668,2000,60,0,1,0,0.0
1490,Bridge View Cafe,Kitulgala,Restaurant,Cafe,6.9912,80.4178,1200,45,0,1,0,0.0
1491,White Water Rafting Kelani River,Kitulgala,Activity,Fun-time,6.992,80.415,6000,120,0,1,0,0.0
1492,Waterfall Abseiling (Sandun Ella),Kitulgala,Activity,Fun-time,6.985,80.43,8000,180,0,1,0,0.0
1493,Canyoning & Confidence Jumps,Kitulgala,Activity,Fun-time,6.987,80.428,5000,120,0,1,0,0.0
1494,Sinharaja Rainforest Trekking,Deniyaya,Activity,Leisure,6.386,80.536,4500,240,0,1,0,0.0
1495,Tea Plucking Experience Deniyaya,Deniyaya,Activity,Workshops,6.375,80.585,2000,90,0,1,1,0.0
1496,Bird Watching Pitadeniya,Deniyaya,Activity,Leisure,6.385,80.535,3000,180,0,1,0,0.0
1497,Ramboda Tea Factory Tour,Ramboda,Activity,Workshops,7.0275,80.6275,1500,60,0,0,1,0.0
1498,Kitulgala Village Walk,Kitulgala,Activity,Leisure,6.995,80.41,0,90,0,1,1,0.0
1499,Deniyaya Town Market Shopping,Deniyaya,Activity,Shopping,6.342,80.561,0,60,0,0,0,0.0
1500,River Bathing Experience,Kitulgala,Activity,Leisure,6.993,80.416,0,60,0,1,0,0.0
1501,Mihintale Rock (Aradhana Gala),Mihintale,Landmark,Viewpoint,8.3514,80.5186,1000,120,0,1,1,1.0
1502,Ambasthala Dagaba,Mihintale,Landmark,Temple,8.351,80.5175,0,45,0,0,1,1.0
1503,Maha Stupa,Mihintale,Landmark,Temple,8.3522,80.519,0,45,0,0,1,1.0
1504,Mihintale Archaeological Museum,Mihintale,Landmark,Museum,8.3475,80.5055,500,60,0,0,1,0.0
1505,Kaludiya Pokuna,Mihintale,Landmark,Historic,8.3422,80.5122,0,90,0,1,1,1.0
1506,Kantaka Cetiya,Mihintale,Landmark,Temple,8.3495,80.5145,0,45,0,0,1,1.0
1507,Sinha Pokuna (Lion Pond),Mihintale,Landmark,Historic,8.3502,80.516,0,20,0,0,1,0.0
1508,Indikatu Seya,Mihintale,Landmark,Temple,8.3435,80.507,0,30,0,0,1,1.0
1509,Mihintale Hospital Ruins,Mihintale,Landmark,Historic,8.3465,80.5045,0,45,0,0,1,0.0
1510,Habarana Lake,Habarana,Landmark,Lake,8.0375,80.7525,0,60,0,1,0,0.0
1511,Hurulu Eco Park Entrance,Habarana,Landmark,Park,8.0855,80.821,5000,180,0,1,0,0.0
1512,Minneriya National Park,Habarana,Landmark,Park,8.0345,80.8265,7500,180,0,1,0,0.0
1513,Habarana Temple,Habarana,Landmark,Temple,8.0325,80.751,0,30,0,0,1,1.0
1514,Kaudulla National Park,Habarana,Landmark,Park,8.1505,80.911,7500,180,0,1,0,0.0
1515,Kalawewa Tank,Kekirawa,Landmark,Lake,7.975,80.542,0,90,0,1,1,0.0
1516,Avukana Buddha Statue,Kekirawa,Landmark,Monument,8.0185,80.5135,1000,60,0,0,1,1.0
1517,Reswehera (Sasseruwa) Temple,Kekirawa,Landmark,Temple,8.025,80.425,0,90,0,1,1,1.0
1518,Kekirawa Railway Station,Kekirawa,Landmark,Historic,8.0415,80.6035,0,15,0,0,1,0.0
1519,Vijithapura Raja Maha Viharaya,Kekirawa,Landmark,Temple,7.981,80.563,0,45,0,0,1,1.0
1520,Balalu Wewa,Kekirawa,Landmark,Lake,7.971,80.525,0,60,0,1,1,0.0
1521,Ritigala Strict Nature Reserve,Habarana,Landmark,Park,8.1135,80.6555,1500,150,0,1,1,1.0
1522,Madirigiriya Vatadage,Habarana,Landmark,Temple,8.1525,80.991,0,60,0,0,1,1.0
1523,Ibbankatuwa Tombs (Access from Kekirawa),Kekirawa,Landmark,Historic,7.8285,80.6275,500,60,0,0,1,0.0
1524,Habarana Jungle Viewpoint,Habarana,Landmark,Viewpoint,8.045,80.76,0,45,0,1,0,0.0
1525,Mihintale Staircase (1840 Steps),Mihintale,Landmark,Historic,8.3485,80.51,0,45,0,1,1,1.0
1526,Cinnamon Lodge Dining,Habarana,Restaurant,Fine Dining,8.034,80.7545,6000,120,0,1,0,0.0
1527,Aliya Resort & Spa Restaurant,Habarana,Restaurant,Fine Dining,7.995,80.73,7000,120,0,1,0,0.0
1528,Lucky Restaurant,Habarana,Restaurant,Local,8.0335,80.7515,1200,60,0,0,0,0.0
1529,Dewata Food Court,Habarana,Restaurant,Local,8.0315,80.752,800,45,0,0,0,0.0
1530,Habarana Village by Cinnamon Dining,Habarana,Restaurant,Fine Dining,8.036,80.753,5500,120,0,1,0,0.0
1531,Hotel Sigiriya Restaurant (Access from Habarana),Habarana,Restaurant,Fine Dining,7.9555,80.7565,4500,90,0,1,0,0.0
1532,Heritage Mihintale Restaurant,Mihintale,Restaurant,Local,8.347,80.5035,1800,60,0,0,1,0.0
1533,Mihintale Food Cabin,Mihintale,Restaurant,Local,8.348,80.504,1000,45,0,0,0,0.0
1534,The Other Corner Restaurant,Habarana,Restaurant,Cafe,8.05,80.755,3000,90,0,1,0,0.0
1535,Sorabora Restaurant,Kekirawa,Restaurant,Local,8.042,80.6025,1200,60,0,0,0,0.0
1536,Kekirawa Rest House Restaurant,Kekirawa,Restaurant,Local,8.04,80.601,2000,60,0,0,1,0.0
1537,Diyathra Restaurant,Kekirawa,Restaurant,Local,7.976,80.541,1500,60,0,1,0,0.0
1538,Jaga Food,Habarana,Restaurant,Local,8.02,80.745,2200,90,0,1,0,0.0
1539,Mango Mango (Access from Dambulla),Kekirawa,Restaurant,Local,7.8755,80.6515,2500,60,0,0,0,0.0
1540,Gami Pubuduwa Hela Bojun,Habarana,Restaurant,Local,8.0305,80.7505,500,45,0,0,0,0.0
1541,Habarana Elephant Safari,Habarana,Activity,Leisure,8.03,80.75,5000,60,0,1,0,0.0
1542,Minneriya Jeep Safari,Habarana,Activity,Fun-time,8.035,80.825,15000,180,0,1,0,0.0
1543,Hiriwadunna Village Tour,Habarana,Activity,Leisure,8.025,80.77,4000,150,0,1,1,0.0
